Date,Hr_End,DA_Demand,RT_Demand,Dry_Bulb,Dew_Point
1-Jan-20,1,"1,045.20","1,080.18",32,30
1-Jan-20,2,"1,022.00","1,034.73",34,27
1-Jan-20,3,952.7,"1,005.34",34,26
1-Jan-20,4,967.2,"1,000.61",33,24
1-Jan-20,5,961.8,"1,011.07",31,24
1-Jan-20,6,"1,000.60","1,042.09",30,23
1-Jan-20,7,"1,043.50","1,090.27",30,23
1-Jan-20,8,"1,102.10","1,139.19",31,23
1-Jan-20,9,"1,184.70","1,203.33",30,23
1-Jan-20,10,"1,220.80","1,267.09",33,25
1-Jan-20,11,"1,226.60","1,308.22",34,23
1-Jan-20,12,"1,237.10","1,331.34",34,23
1-Jan-20,13,"1,216.30","1,338.32",34,24
1-Jan-20,14,"1,211.80","1,331.02",35,24
1-Jan-20,15,"1,218.10","1,324.32",35,23
1-Jan-20,16,"1,233.00","1,347.74",35,23
1-Jan-20,17,"1,362.00","1,459.06",34,23
1-Jan-20,18,"1,451.10","1,560.05",33,23
1-Jan-20,19,"1,398.40","1,531.83",33,24
1-Jan-20,20,"1,346.90","1,481.87",31,24
1-Jan-20,21,"1,321.30","1,408.93",32,23
1-Jan-20,22,"1,209.30","1,307.77",32,24
1-Jan-20,23,"1,121.70","1,197.83",32,24
1-Jan-20,24,"1,035.40","1,112.27",31,23
2-Jan-20,1,"1,057.50","1,059.88",32,24
2-Jan-20,2,"1,025.40","1,032.36",32,24
2-Jan-20,3,"1,010.60","1,023.11",32,23
2-Jan-20,4,"1,032.40","1,030.63",31,23
2-Jan-20,5,"1,060.50","1,078.75",29,22
2-Jan-20,6,"1,167.70","1,188.47",28,21
2-Jan-20,7,"1,327.20","1,357.77",27,20
2-Jan-20,8,"1,424.40","1,447.71",27,20
2-Jan-20,9,"1,441.20","1,465.09",23,19
2-Jan-20,10,"1,413.40","1,477.28",28,21
2-Jan-20,11,"1,403.50","1,477.67",31,21
2-Jan-20,12,"1,390.30","1,456.17",33,22
2-Jan-20,13,"1,373.10","1,419.93",35,24
2-Jan-20,14,"1,373.10","1,411.66",36,25
2-Jan-20,15,"1,387.50","1,395.02",38,26
2-Jan-20,16,"1,414.20","1,412.95",38,26
2-Jan-20,17,"1,521.60","1,512.67",38,27
2-Jan-20,18,"1,607.60","1,608.10",36,27
2-Jan-20,19,"1,594.70","1,595.05",33,27
2-Jan-20,20,"1,554.30","1,544.42",36,27
2-Jan-20,21,"1,477.20","1,468.79",29,26
2-Jan-20,22,"1,366.50","1,358.57",30,26
2-Jan-20,23,"1,237.50","1,229.05",33,27
2-Jan-20,24,"1,128.20","1,127.62",33,28
3-Jan-20,1,"1,033.40","1,061.39",32,28
3-Jan-20,2,998.2,"1,027.13",30,27
3-Jan-20,3,975.9,"1,011.71",30,26
3-Jan-20,4,990.7,"1,016.22",29,26
3-Jan-20,5,"1,012.60","1,052.50",30,27
3-Jan-20,6,"1,109.10","1,153.29",30,27
3-Jan-20,7,"1,267.40","1,310.93",30,27
3-Jan-20,8,"1,376.90","1,404.29",31,28
3-Jan-20,9,"1,404.00","1,430.47",30,28
3-Jan-20,10,"1,416.80","1,446.74",32,28
3-Jan-20,11,"1,427.80","1,460.90",34,29
3-Jan-20,12,"1,423.50","1,456.08",35,30
3-Jan-20,13,"1,422.00","1,434.01",37,30
3-Jan-20,14,"1,410.40","1,425.51",39,31
3-Jan-20,15,"1,395.10","1,406.26",39,31
3-Jan-20,16,"1,419.20","1,409.95",39,32
3-Jan-20,17,"1,501.70","1,486.08",39,32
3-Jan-20,18,"1,565.40","1,542.24",37,32
3-Jan-20,19,"1,535.60","1,517.49",36,31
3-Jan-20,20,"1,478.40","1,466.20",35,32
3-Jan-20,21,"1,402.80","1,401.38",33,31
3-Jan-20,22,"1,318.80","1,315.73",33,31
3-Jan-20,23,"1,194.10","1,209.53",33,32
3-Jan-20,24,"1,091.20","1,108.02",33,31
4-Jan-20,1,"1,000.10","1,036.63",32,31
4-Jan-20,2,955.5,995.9,32,30
4-Jan-20,3,931,975.07,32,30
4-Jan-20,4,930.5,968.26,32,30
4-Jan-20,5,945.4,982.38,33,31
4-Jan-20,6,989.3,"1,025.04",33,31
4-Jan-20,7,"1,045.40","1,097.96",33,31
4-Jan-20,8,"1,140.40","1,183.28",33,31
4-Jan-20,9,"1,234.20","1,267.37",33,32
4-Jan-20,10,"1,311.80","1,334.67",34,32
4-Jan-20,11,"1,340.90","1,370.62",34,33
4-Jan-20,12,"1,348.90","1,381.58",34,34
4-Jan-20,13,"1,338.20","1,383.55",36,34
4-Jan-20,14,"1,329.30","1,379.16",36,36
4-Jan-20,15,"1,306.20","1,372.04",37,36
4-Jan-20,16,"1,328.40","1,381.22",37,36
4-Jan-20,17,"1,419.10","1,448.69",36,34
4-Jan-20,18,"1,487.50","1,493.50",36,34
4-Jan-20,19,"1,444.60","1,467.48",35,34
4-Jan-20,20,"1,387.00","1,409.66",34,33
4-Jan-20,21,"1,322.00","1,353.33",34,32
4-Jan-20,22,"1,254.90","1,272.25",34,32
4-Jan-20,23,"1,136.50","1,193.61",34,32
4-Jan-20,24,"1,057.80","1,108.78",33,32
5-Jan-20,1,995.6,"1,036.31",33,31
5-Jan-20,2,955.1,990.62,32,31
5-Jan-20,3,942.7,968.27,33,31
5-Jan-20,4,921.8,966.56,33,31
5-Jan-20,5,923.9,979.79,33,30
5-Jan-20,6,975.3,"1,012.85",33,27
5-Jan-20,7,"1,009.90","1,074.71",32,25
5-Jan-20,8,"1,101.90","1,149.99",32,22
5-Jan-20,9,"1,179.40","1,238.27",31,22
5-Jan-20,10,"1,235.80","1,305.58",32,20
5-Jan-20,11,"1,248.70","1,350.56",31,19
5-Jan-20,12,"1,246.50","1,373.36",31,18
5-Jan-20,13,"1,270.20","1,374.75",32,19
5-Jan-20,14,"1,264.20","1,364.43",31,18
5-Jan-20,15,"1,265.00","1,364.79",31,17
5-Jan-20,16,"1,306.10","1,396.00",31,17
5-Jan-20,17,"1,436.50","1,508.08",30,16
5-Jan-20,18,"1,511.00","1,619.20",29,16
5-Jan-20,19,"1,487.10","1,599.78",28,16
5-Jan-20,20,"1,448.90","1,541.10",27,16
5-Jan-20,21,"1,393.30","1,467.63",26,15
5-Jan-20,22,"1,306.30","1,369.04",25,14
5-Jan-20,23,"1,207.70","1,260.70",24,14
5-Jan-20,24,"1,129.50","1,179.94",23,13
6-Jan-20,1,"1,056.10","1,132.38",22,13
6-Jan-20,2,"1,029.20","1,109.62",21,12
6-Jan-20,3,"1,029.00","1,111.64",21,12
6-Jan-20,4,"1,047.00","1,120.15",19,12
6-Jan-20,5,"1,055.30","1,172.22",18,12
6-Jan-20,6,"1,167.10","1,289.64",19,12
6-Jan-20,7,"1,353.30","1,463.92",17,13
6-Jan-20,8,"1,450.80","1,557.63",16,12
6-Jan-20,9,"1,496.30","1,566.78",17,13
6-Jan-20,10,"1,529.70","1,568.76",19,14
6-Jan-20,11,"1,505.60","1,553.99",23,15
6-Jan-20,12,"1,503.20","1,553.25",27,16
6-Jan-20,13,"1,488.30","1,561.80",26,19
6-Jan-20,14,"1,471.80","1,565.63",26,22
6-Jan-20,15,"1,474.00","1,550.34",27,22
6-Jan-20,16,"1,459.40","1,554.11",27,22
6-Jan-20,17,"1,589.90","1,623.51",28,23
6-Jan-20,18,"1,662.40","1,708.71",28,23
6-Jan-20,19,"1,648.40","1,701.33",26,22
6-Jan-20,20,"1,597.60","1,648.20",23,20
6-Jan-20,21,"1,514.20","1,572.57",22,20
6-Jan-20,22,"1,395.90","1,454.14",20,18
6-Jan-20,23,"1,246.00","1,318.58",18,16
6-Jan-20,24,"1,146.20","1,230.36",20,18
7-Jan-20,1,"1,088.10","1,170.90",20,18
7-Jan-20,2,"1,049.30","1,147.85",19,16
7-Jan-20,3,"1,025.90","1,132.85",20,18
7-Jan-20,4,"1,031.00","1,136.21",20,18
7-Jan-20,5,"1,063.00","1,167.19",31,19
7-Jan-20,6,"1,179.40","1,277.19",30,14
7-Jan-20,7,"1,346.80","1,446.34",27,16
7-Jan-20,8,"1,411.30","1,527.68",28,14
7-Jan-20,9,"1,407.40","1,524.11",28,15
7-Jan-20,10,"1,401.20","1,506.52",29,16
7-Jan-20,11,"1,396.80","1,497.10",32,17
7-Jan-20,12,"1,431.20","1,487.54",33,17
7-Jan-20,13,"1,419.60","1,459.66",34,18
7-Jan-20,14,"1,410.10","1,454.12",38,19
7-Jan-20,15,"1,416.50","1,459.93",36,18
7-Jan-20,16,"1,452.60","1,478.26",35,19
7-Jan-20,17,"1,551.50","1,567.97",35,19
7-Jan-20,18,"1,612.00","1,650.77",31,20
7-Jan-20,19,"1,618.10","1,641.35",32,20
7-Jan-20,20,"1,547.50","1,590.86",31,20
7-Jan-20,21,"1,496.70","1,513.31",29,20
7-Jan-20,22,"1,395.50","1,405.35",30,20
7-Jan-20,23,"1,257.90","1,278.01",28,22
7-Jan-20,24,"1,163.40","1,179.49",30,19
8-Jan-20,1,"1,085.70","1,120.55",29,20
8-Jan-20,2,"1,050.50","1,092.51",29,20
8-Jan-20,3,"1,034.30","1,079.85",27,21
8-Jan-20,4,"1,048.40","1,088.72",27,21
8-Jan-20,5,"1,064.90","1,131.57",28,21
8-Jan-20,6,"1,198.70","1,241.51",27,23
8-Jan-20,7,"1,336.80","1,413.85",27,24
8-Jan-20,8,"1,427.10","1,499.67",26,24
8-Jan-20,9,"1,432.10","1,502.27",26,24
8-Jan-20,10,"1,411.30","1,488.54",27,25
8-Jan-20,11,"1,403.70","1,485.85",30,26
8-Jan-20,12,"1,384.00","1,460.18",33,24
8-Jan-20,13,"1,372.40","1,435.60",36,23
8-Jan-20,14,"1,380.50","1,440.05",37,21
8-Jan-20,15,"1,389.40","1,448.43",37,21
8-Jan-20,16,"1,416.90","1,480.08",36,21
8-Jan-20,17,"1,495.00","1,566.70",36,21
8-Jan-20,18,"1,590.50","1,658.85",33,23
8-Jan-20,19,"1,597.00","1,654.08",29,24
8-Jan-20,20,"1,555.70","1,616.33",29,22
8-Jan-20,21,"1,497.40","1,554.08",28,12
8-Jan-20,22,"1,408.20","1,461.53",27,10
8-Jan-20,23,"1,286.70","1,342.67",26,11
8-Jan-20,24,"1,198.40","1,251.36",23,16
9-Jan-20,1,"1,123.70","1,201.99",22,9
9-Jan-20,2,"1,067.70","1,179.26",21,7
9-Jan-20,3,"1,073.00","1,176.41",19,5
9-Jan-20,4,"1,089.50","1,189.98",17,4
9-Jan-20,5,"1,111.80","1,239.60",16,4
9-Jan-20,6,"1,225.50","1,357.68",15,3
9-Jan-20,7,"1,390.70","1,537.53",13,1
9-Jan-20,8,"1,468.40","1,624.23",13,0
9-Jan-20,9,"1,482.70","1,629.74",13,0
9-Jan-20,10,"1,466.40","1,615.77",13,0
9-Jan-20,11,"1,435.60","1,604.28",15,0
9-Jan-20,12,"1,443.10","1,583.61",17,1
9-Jan-20,13,"1,431.40","1,556.30",19,2
9-Jan-20,14,"1,425.50","1,544.13",21,3
9-Jan-20,15,"1,438.50","1,540.65",23,3
9-Jan-20,16,"1,469.00","1,566.31",22,2
9-Jan-20,17,"1,572.30","1,651.77",22,3
9-Jan-20,18,"1,661.90","1,748.03",21,4
9-Jan-20,19,"1,656.50","1,740.22",19,4
9-Jan-20,20,"1,622.50","1,695.06",18,4
9-Jan-20,21,"1,555.10","1,617.86",17,8
9-Jan-20,22,"1,443.90","1,512.05",18,6
9-Jan-20,23,"1,325.90","1,386.65",17,7
9-Jan-20,24,"1,218.90","1,288.12",16,7
10-Jan-20,1,"1,124.90","1,228.11",14,9
10-Jan-20,2,"1,077.80","1,195.10",15,7
10-Jan-20,3,"1,078.40","1,181.06",14,7
10-Jan-20,4,"1,069.10","1,180.27",17,8
10-Jan-20,5,"1,094.20","1,217.76",17,7
10-Jan-20,6,"1,200.80","1,318.04",21,9
10-Jan-20,7,"1,342.00","1,478.27",22,9
10-Jan-20,8,"1,476.90","1,559.70",23,11
10-Jan-20,9,"1,482.40","1,563.58",24,14
10-Jan-20,10,"1,461.50","1,548.65",26,16
10-Jan-20,11,"1,453.70","1,530.59",29,20
10-Jan-20,12,"1,450.90","1,499.79",32,22
10-Jan-20,13,"1,445.10","1,481.83",38,25
10-Jan-20,14,"1,429.50","1,480.97",40,27
10-Jan-20,15,"1,424.50","1,455.43",36,25
10-Jan-20,16,"1,431.90","1,443.12",43,31
10-Jan-20,17,"1,493.30","1,496.87",42,33
10-Jan-20,18,"1,566.90","1,553.99",41,34
10-Jan-20,19,"1,534.50","1,524.57",42,34
10-Jan-20,20,"1,498.20","1,466.72",42,35
10-Jan-20,21,"1,446.10","1,402.61",40,34
10-Jan-20,22,"1,339.40","1,314.41",40,35
10-Jan-20,23,"1,217.40","1,207.65",36,33
10-Jan-20,24,"1,079.70","1,113.07",40,35
11-Jan-20,1,"1,003.40","1,046.22",41,36
11-Jan-20,2,970.8,"1,003.40",40,36
11-Jan-20,3,939.5,980.09,36,34
11-Jan-20,4,937.1,973.15,38,35
11-Jan-20,5,931.6,987.4,39,35
11-Jan-20,6,982.7,"1,033.02",39,37
11-Jan-20,7,"1,065.00","1,102.71",37,35
11-Jan-20,8,"1,191.80","1,184.04",43,40
11-Jan-20,9,"1,283.30","1,257.62",42,40
11-Jan-20,10,"1,290.50","1,303.35",44,41
11-Jan-20,11,"1,312.90","1,296.60",48,43
11-Jan-20,12,"1,320.40","1,266.32",49,43
11-Jan-20,13,"1,322.70","1,245.12",59,46
11-Jan-20,14,"1,276.10","1,228.77",58,46
11-Jan-20,15,"1,280.00","1,223.56",61,46
11-Jan-20,16,"1,333.80","1,241.02",60,47
11-Jan-20,17,"1,381.90","1,316.66",58,46
11-Jan-20,18,"1,422.60","1,384.67",56,47
11-Jan-20,19,"1,410.90","1,353.21",58,47
11-Jan-20,20,"1,357.70","1,298.46",58,48
11-Jan-20,21,"1,309.90","1,238.37",59,49
11-Jan-20,22,"1,205.70","1,162.15",58,49
11-Jan-20,23,"1,113.30","1,076.59",59,50
11-Jan-20,24,984.9,"1,000.16",60,52
12-Jan-20,1,913.8,930.94,60,52
12-Jan-20,2,862.1,892.1,60,53
12-Jan-20,3,838.9,870.37,61,53
12-Jan-20,4,843.2,861.06,61,54
12-Jan-20,5,845.8,870.54,61,55
12-Jan-20,6,895.7,902.12,60,57
12-Jan-20,7,951.2,951.25,58,57
12-Jan-20,8,"1,061.90","1,024.59",62,56
12-Jan-20,9,"1,135.70","1,113.87",61,56
12-Jan-20,10,"1,188.50","1,183.01",60,55
12-Jan-20,11,"1,198.80","1,200.46",59,54
12-Jan-20,12,"1,196.90","1,218.86",64,54
12-Jan-20,13,"1,197.90","1,224.78",65,50
12-Jan-20,14,"1,177.20","1,200.25",62,44
12-Jan-20,15,"1,189.00","1,195.43",57,39
12-Jan-20,16,"1,213.00","1,227.59",51,36
12-Jan-20,17,"1,311.10","1,317.97",49,31
12-Jan-20,18,"1,428.40","1,432.48",46,29
12-Jan-20,19,"1,370.80","1,416.59",42,27
12-Jan-20,20,"1,325.00","1,363.85",38,26
12-Jan-20,21,"1,273.70","1,300.62",35,24
12-Jan-20,22,"1,236.60","1,212.43",34,23
12-Jan-20,23,"1,138.50","1,118.40",32,21
12-Jan-20,24,"1,020.10","1,047.44",29,19
13-Jan-20,1,958.1,"1,007.48",28,18
13-Jan-20,2,932,990.58,27,18
13-Jan-20,3,928.3,990.78,27,18
13-Jan-20,4,940.7,"1,007.28",27,18
13-Jan-20,5,983.4,"1,056.91",27,18
13-Jan-20,6,"1,109.00","1,176.33",28,18
13-Jan-20,7,"1,255.90","1,355.95",28,19
13-Jan-20,8,"1,360.70","1,458.11",28,17
13-Jan-20,9,"1,436.80","1,484.03",27,16
13-Jan-20,10,"1,413.90","1,505.26",27,18
13-Jan-20,11,"1,410.00","1,523.05",28,20
13-Jan-20,12,"1,402.00","1,531.92",29,21
13-Jan-20,13,"1,403.20","1,529.64",29,21
13-Jan-20,14,"1,404.70","1,530.30",28,23
13-Jan-20,15,"1,415.90","1,526.62",29,24
13-Jan-20,16,"1,422.50","1,537.52",29,25
13-Jan-20,17,"1,522.30","1,596.45",28,25
13-Jan-20,18,"1,576.90","1,651.12",28,26
13-Jan-20,19,"1,553.60","1,630.76",28,26
13-Jan-20,20,"1,502.40","1,572.33",28,26
13-Jan-20,21,"1,412.70","1,491.36",28,26
13-Jan-20,22,"1,297.40","1,372.99",28,26
13-Jan-20,23,"1,177.90","1,254.82",28,26
13-Jan-20,24,"1,039.10","1,157.73",28,27
14-Jan-20,1,984.5,"1,088.34",28,26
14-Jan-20,2,955.3,"1,054.48",28,27
14-Jan-20,3,947.1,"1,044.16",29,27
14-Jan-20,4,950.2,"1,050.22",29,27
14-Jan-20,5,991.9,"1,088.61",29,27
14-Jan-20,6,"1,123.80","1,191.27",29,28
14-Jan-20,7,"1,300.20","1,363.72",29,28
14-Jan-20,8,"1,409.60","1,452.78",29,27
14-Jan-20,9,"1,399.10","1,463.16",29,28
14-Jan-20,10,"1,367.00","1,460.40",31,28
14-Jan-20,11,"1,368.90","1,457.09",32,29
14-Jan-20,12,"1,347.10","1,438.01",34,31
14-Jan-20,13,"1,350.60","1,420.06",36,31
14-Jan-20,14,"1,340.90","1,418.97",38,30
14-Jan-20,15,"1,403.30","1,415.30",37,29
14-Jan-20,16,"1,428.30","1,437.38",35,29
14-Jan-20,17,"1,517.00","1,508.82",36,29
14-Jan-20,18,"1,593.30","1,580.45",35,29
14-Jan-20,19,"1,560.40","1,566.01",35,30
14-Jan-20,20,"1,472.80","1,515.32",35,30
14-Jan-20,21,"1,430.40","1,439.22",34,30
14-Jan-20,22,"1,305.10","1,330.78",34,31
14-Jan-20,23,"1,167.00","1,207.88",34,31
14-Jan-20,24,"1,039.20","1,113.39",33,31
15-Jan-20,1,959.8,"1,053.54",33,31
15-Jan-20,2,925.4,"1,019.94",33,32
15-Jan-20,3,937.5,"1,006.49",34,32
15-Jan-20,4,941,"1,011.96",34,32
15-Jan-20,5,950.3,"1,054.55",34,32
15-Jan-20,6,"1,084.00","1,166.32",33,32
15-Jan-20,7,"1,281.90","1,337.32",30,29
15-Jan-20,8,"1,414.80","1,416.79",30,29
15-Jan-20,9,"1,404.30","1,417.40",28,27
15-Jan-20,10,"1,348.60","1,401.29",31,31
15-Jan-20,11,"1,337.20","1,398.74",39,33
15-Jan-20,12,"1,337.50","1,406.27",42,33
15-Jan-20,13,"1,340.40","1,400.88",44,31
15-Jan-20,14,"1,349.10","1,391.63",44,28
15-Jan-20,15,"1,353.40","1,379.09",45,28
15-Jan-20,16,"1,375.90","1,386.10",42,28
15-Jan-20,17,"1,510.00","1,458.62",42,28
15-Jan-20,18,"1,594.00","1,545.93",41,26
15-Jan-20,19,"1,606.80","1,537.11",40,24
15-Jan-20,20,"1,523.30","1,494.27",40,24
15-Jan-20,21,"1,468.80","1,428.07",37,24
15-Jan-20,22,"1,374.10","1,318.33",33,25
15-Jan-20,23,"1,249.10","1,201.86",30,25
15-Jan-20,24,"1,114.70","1,110.94",30,26
16-Jan-20,1,"1,009.20","1,052.22",31,25
16-Jan-20,2,970.1,"1,020.96",31,26
16-Jan-20,3,946.4,"1,010.11",31,26
16-Jan-20,4,961.7,"1,018.79",31,26
16-Jan-20,5,981.7,"1,065.45",31,27
16-Jan-20,6,"1,104.20","1,173.83",31,29
16-Jan-20,7,"1,293.20","1,328.69",31,30
16-Jan-20,8,"1,422.70","1,422.13",32,30
16-Jan-20,9,"1,404.40","1,462.51",32,31
16-Jan-20,10,"1,413.50","1,482.74",32,31
16-Jan-20,11,"1,407.10","1,491.64",32,31
16-Jan-20,12,"1,396.70","1,477.69",32,31
16-Jan-20,13,"1,378.90","1,467.82",33,31
16-Jan-20,14,"1,361.10","1,464.19",34,31
16-Jan-20,15,"1,364.30","1,452.41",35,29
16-Jan-20,16,"1,396.50","1,462.25",34,22
16-Jan-20,17,"1,522.70","1,532.80",34,20
16-Jan-20,18,"1,611.30","1,638.98",31,18
16-Jan-20,19,"1,599.40","1,637.81",30,17
16-Jan-20,20,"1,557.30","1,594.17",29,17
16-Jan-20,21,"1,503.90","1,531.41",28,20
16-Jan-20,22,"1,411.70","1,440.83",27,16
16-Jan-20,23,"1,274.80","1,331.90",25,16
16-Jan-20,24,"1,151.40","1,251.02",23,13
17-Jan-20,1,"1,113.10","1,203.95",21,10
17-Jan-20,2,"1,093.90","1,187.91",19,9
17-Jan-20,3,"1,088.40","1,192.62",17,7
17-Jan-20,4,"1,099.40","1,210.96",15,5
17-Jan-20,5,"1,134.40","1,266.32",13,3
17-Jan-20,6,"1,304.10","1,378.31",12,1
17-Jan-20,7,"1,492.80","1,559.91",10,-1
17-Jan-20,8,"1,614.00","1,653.75",10,-3
17-Jan-20,9,"1,572.30","1,669.72",10,-4
17-Jan-20,10,"1,581.50","1,662.27",11,-5
17-Jan-20,11,"1,604.60","1,654.38",11,-5
17-Jan-20,12,"1,595.10","1,638.44",12,-4
17-Jan-20,13,"1,515.40","1,596.20",13,-4
17-Jan-20,14,"1,509.00","1,586.13",14,-5
17-Jan-20,15,"1,520.00","1,577.68",16,-6
17-Jan-20,16,"1,541.90","1,596.47",15,-5
17-Jan-20,17,"1,666.00","1,676.91",15,-7
17-Jan-20,18,"1,746.60","1,768.84",13,-7
17-Jan-20,19,"1,749.60","1,756.65",11,-7
17-Jan-20,20,"1,704.60","1,713.69",8,-7
17-Jan-20,21,"1,642.20","1,657.54",7,-6
17-Jan-20,22,"1,543.40","1,577.71",7,-6
17-Jan-20,23,"1,410.10","1,482.67",7,-6
17-Jan-20,24,"1,278.90","1,387.65",6,-7
18-Jan-20,1,"1,180.90","1,323.24",6,-6
18-Jan-20,2,"1,149.30","1,285.87",6,-6
18-Jan-20,3,"1,134.20","1,266.23",5,-6
18-Jan-20,4,"1,137.60","1,259.37",4,-5
18-Jan-20,5,"1,135.80","1,275.43",4,-6
18-Jan-20,6,"1,167.00","1,313.45",4,-6
18-Jan-20,7,"1,239.40","1,385.31",5,-5
18-Jan-20,8,"1,393.30","1,471.02",7,-5
18-Jan-20,9,"1,482.10","1,549.28",9,-3
18-Jan-20,10,"1,510.80","1,593.17",10,-1
18-Jan-20,11,"1,493.30","1,599.82",11,0
18-Jan-20,12,"1,467.60","1,598.88",13,0
18-Jan-20,13,"1,444.80","1,583.32",16,1
18-Jan-20,14,"1,385.50","1,560.46",18,4
18-Jan-20,15,"1,392.50","1,557.19",19,1
18-Jan-20,16,"1,417.80","1,566.60",19,1
18-Jan-20,17,"1,539.10","1,637.54",18,1
18-Jan-20,18,"1,633.40","1,709.98",18,5
18-Jan-20,19,"1,558.50","1,686.56",17,7
18-Jan-20,20,"1,477.10","1,622.87",17,10
18-Jan-20,21,"1,418.10","1,552.62",15,14
18-Jan-20,22,"1,338.30","1,464.07",16,14
18-Jan-20,23,"1,253.20","1,363.11",17,15
18-Jan-20,24,"1,101.50","1,272.67",20,15
19-Jan-20,1,"1,010.80","1,199.53",18,15
19-Jan-20,2,975.6,"1,155.67",18,16
19-Jan-20,3,942.3,"1,128.80",19,16
19-Jan-20,4,940.2,"1,122.02",19,17
19-Jan-20,5,948.1,"1,129.91",19,17
19-Jan-20,6,961.2,"1,160.05",19,18
19-Jan-20,7,"1,031.30","1,214.65",18,17
19-Jan-20,8,"1,173.50","1,286.16",18,16
19-Jan-20,9,"1,258.00","1,362.07",22,19
19-Jan-20,10,"1,292.80","1,402.64",26,20
19-Jan-20,11,"1,278.90","1,410.92",29,22
19-Jan-20,12,"1,304.50","1,402.50",31,23
19-Jan-20,13,"1,305.20","1,396.14",34,24
19-Jan-20,14,"1,301.10","1,394.29",37,25
19-Jan-20,15,"1,316.50","1,394.61",35,24
19-Jan-20,16,"1,342.50","1,409.99",35,23
19-Jan-20,17,"1,430.90","1,486.55",35,19
19-Jan-20,18,"1,527.90","1,582.45",32,19
19-Jan-20,19,"1,505.20","1,566.68",28,18
19-Jan-20,20,"1,433.80","1,513.02",24,12
19-Jan-20,21,"1,386.90","1,455.02",21,10
19-Jan-20,22,"1,300.10","1,379.72",18,7
19-Jan-20,23,"1,215.50","1,288.41",16,4
19-Jan-20,24,"1,090.90","1,212.83",16,3
20-Jan-20,1,"1,094.60","1,166.63",16,3
20-Jan-20,2,"1,045.90","1,146.66",15,3
20-Jan-20,3,"1,041.90","1,143.64",14,3
20-Jan-20,4,"1,067.80","1,160.42",13,2
20-Jan-20,5,"1,084.80","1,202.72",13,2
20-Jan-20,6,"1,206.40","1,297.26",12,1
20-Jan-20,7,"1,373.50","1,432.02",10,0
20-Jan-20,8,"1,527.10","1,539.55",11,0
20-Jan-20,9,"1,531.60","1,601.79",11,0
20-Jan-20,10,"1,520.50","1,621.43",12,0
20-Jan-20,11,"1,506.60","1,621.83",14,0
20-Jan-20,12,"1,498.70","1,607.80",17,-1
20-Jan-20,13,"1,477.20","1,584.93",19,0
20-Jan-20,14,"1,451.20","1,572.92",20,-2
20-Jan-20,15,"1,468.60","1,561.46",22,-2
20-Jan-20,16,"1,498.50","1,577.67",22,-1
20-Jan-20,17,"1,617.40","1,649.09",21,-4
20-Jan-20,18,"1,707.20","1,767.44",20,-3
20-Jan-20,19,"1,694.80","1,756.54",18,-4
20-Jan-20,20,"1,621.00","1,701.22",16,-4
20-Jan-20,21,"1,575.90","1,624.97",14,-4
20-Jan-20,22,"1,461.60","1,511.86",15,-4
20-Jan-20,23,"1,335.70","1,391.30",15,-3
20-Jan-20,24,"1,189.30","1,303.00",14,-2
21-Jan-20,1,"1,183.50","1,248.74",14,-2
21-Jan-20,2,"1,154.80","1,224.07",13,-3
21-Jan-20,3,"1,140.30","1,220.41",10,-3
21-Jan-20,4,"1,178.30","1,236.07",9,-4
21-Jan-20,5,"1,182.40","1,282.71",6,-3
21-Jan-20,6,"1,318.60","1,402.55",-1,-5
21-Jan-20,7,"1,474.20","1,575.80",2,-5
21-Jan-20,8,"1,597.30","1,664.07",1,-5
21-Jan-20,9,"1,626.80","1,655.51",6,-2
21-Jan-20,10,"1,591.60","1,632.94",10,-1
21-Jan-20,11,"1,558.90","1,620.22",15,0
21-Jan-20,12,"1,529.30","1,591.36",17,0
21-Jan-20,13,"1,499.70","1,567.06",19,0
21-Jan-20,14,"1,492.30","1,562.92",20,1
21-Jan-20,15,"1,503.50","1,544.80",22,1
21-Jan-20,16,"1,510.20","1,551.62",22,-1
21-Jan-20,17,"1,581.50","1,623.54",22,-1
21-Jan-20,18,"1,708.00","1,743.95",21,-1
21-Jan-20,19,"1,696.40","1,748.65",17,-1
21-Jan-20,20,"1,617.70","1,706.61",11,-1
21-Jan-20,21,"1,550.80","1,632.66",7,0
21-Jan-20,22,"1,443.80","1,522.90",5,-1
21-Jan-20,23,"1,356.10","1,400.41",7,3
21-Jan-20,24,"1,229.00","1,312.57",10,2
22-Jan-20,1,"1,183.40","1,267.62",10,3
22-Jan-20,2,"1,140.80","1,249.22",8,2
22-Jan-20,3,"1,151.30","1,237.60",6,1
22-Jan-20,4,"1,158.10","1,244.36",8,3
22-Jan-20,5,"1,179.60","1,290.88",8,3
22-Jan-20,6,"1,285.20","1,401.57",6,2
22-Jan-20,7,"1,461.40","1,578.76",5,0
22-Jan-20,8,"1,596.80","1,657.10",3,-1
22-Jan-20,9,"1,605.60","1,651.51",3,0
22-Jan-20,10,"1,568.20","1,619.47",10,4
22-Jan-20,11,"1,476.70","1,582.67",18,6
22-Jan-20,12,"1,444.80","1,542.61",21,9
22-Jan-20,13,"1,429.70","1,503.03",29,12
22-Jan-20,14,"1,407.70","1,482.99",31,14
22-Jan-20,15,"1,434.00","1,470.84",34,15
22-Jan-20,16,"1,443.50","1,484.53",35,16
22-Jan-20,17,"1,522.50","1,555.66",35,15
